	-0.0172, 0.3294, 0, 1, 0, 1, 1.0649, 0.7519, 1, 0, 0, 1, 0.5708, 1.0939, 0, 1, 0, 1, 0.3781, 
	1.1589, 0, 1, 0, 1, 0.4312, 0.6718, 0, 1, 0, 1, 0.8937, 1.1911, 0, 1, 0, 1, 1.1036, -0.1776, 1, 
	0, 0, 1, 0.6293, -1.0627, 0, 0, 0, 1, 0.366, 1.1172, 0, 1, 0, 1, 1.4055, 1.0694, 1, 0, 0, 1, 
	0.9112, -0.8048, 1, 0, 0, 1, 0.0848, -1.8223, 1, 0, 0, 1, 1.0208, 0.1237, 1, 0, 0, 1, 0.9649, 
	-0.5692, 1, 0, 0, 1, -1.3285, -0.1777, 0, 0, 1, 1, 1.0434, 0.9073, 1, 0, 0, 1, 0.6742, -0.6831, 
	1, 0, 0, 1, 0.753, -0.9894, 0, 0, 0, 1, 0.9752, -0.0666, 1, 0, 0, 1, 1.1366, 1.2062, 0, 1, 0, 1,
	0.6827, 0.8921, 0, 1, 0, 1, 0.3021, -1.5209, 1, 0, 0, 1, 0.9243, -0.0018, 1, 0, 0, 1, 1.0913, 
	0.2116, 1, 0, 0, 1, 0.4638, 1.0122, 0, 1, 0, 1, 0.4402, 0.3237, 1, 0, 0, 1, 1.0177, -0.2889, 1, 
	0, 0, 1, 1.3604, 1.1789, 1, 0, 0, 1, 0.6172, -0.2385, 1, 0, 0, 1, -0.6753, -0.1199, 0, 0, 0, 1, 
	0.6976, -0.7266, 0, 0, 0, 1, 0.8751, -0.138, 1, 0, 0, 1, 1.0226, -0.8344, 1, 0, 0, 1, 0.7616, 
	-0.2771, 1, 0, 0, 1, 0.7157, -0.3151, 1, 0, 0, 1, 0.8832, -0.6386, 0, 0, 0, 1, 0.8581, -0.4096, 
	1, 0, 0, 1, 0.2488, -1.7779, 1, 0, 0, 1, 0.8288, -1.0694, 0, 0, 0, 1, 1.1462, -0.0537, 1, 0, 0, 
	1, 1.071, 0.815, 1, 0, 0, 1, 0.5306, -0.554, 0, 0, 0, 1, 0.8435, -0.7367, 1, 0, 0, 1, 0.7086, 
	-0.7967, 1, 0, 0, 1, 0.8648, -0.1953, 0, 0, 0, 1, 0.9437, -0.2392, 1, 0, 0, 1, 0.8053, -0.0151, 
	1, 0, 0, 1, 0.5379, -0.5744, 0, 0, 0, 1, 0.4469, -0.5444, 0, 0, 0, 1, 1.021, 0.3231, 1, 0, 0, 1,
	0.2154, -0.9174, 1, 0, 0, 1, 0.7963, -0.7947, 1, 0, 0, 1, 0.6887, -0.9203, 1, 0, 0, 1, 0.42, 
	-1.1024, 1, 0, 0, 1, 0.5865, -0.7435, 0, 0, 0, 1, 0.9602, -0.1978, 1, 0, 0, 1, 0.6565, -0.6402, 
	1, 0, 0, 1, 0.2573, -0.2462, 1, 0, 0, 1, 0.5708, -0.6734, 1, 0, 0, 1, 0.5131, -0.0352, 1, 0, 0, 
	1, 0.6347, -0.0946, 1, 0, 0, 1, 0.8026, -0.4321, 1, 0, 0, 1, 0.6731, -0.3869, 1, 0, 0, 1, 0.872,
	0.7428, 1, 0, 0, 1, 1.1553, -0.1628, 1, 0, 0, 1, 1.0455, -0.1019, 0, 0, 0, 1, 0.996, 0.7646, 1, 
	0, 0, 1, 0.952, 1.015, 0, 1, 0, 1, 0.8746, -0.3058, 1, 0, 0, 1, 0.3566, -1.615, 1, 0, 0, 1, 
	0.9461, 0.9119, 1, 0, 0, 1, 0.7487, 0.2032, 1, 0, 0, 1, 0.7016, -0.9069, 1, 0, 0, 1, 0.7975, 
	-0.9185, 1, 0, 0, 1, 0.727, -0.6225, 1, 0, 0, 1, 0.7585, -0.3939, 1, 0, 0, 1, 0.9448, -1.2071, 
	1, 0, 0, 1, 0.6771, -0.4825, 1, 0, 0, 1, 0.7794, -1.2805, 1, 0, 0, 1, 1.0782, 0.4117, 1, 0, 0, 
	1, 0.8399, 0.5414, 1, 0, 0, 1, 0.8645, -0.5728, 1, 0, 0, 1, 0.8029, -1.4691, 1, 0, 0, 1, 0.9737,
	-0.8337, 0, 0, 0, 1, 0.7154, -1.1938, 1, 0, 0, 1, 0.5975, -0.3039, 1, 0, 0, 1, 0.3959, -1.6195, 
	1, 0, 0, 1, 1.1975, 0.8346, 1, 0, 0, 1, 0.4908, -1.1634, 1, 0, 0, 1, 0.3296, -1.0141, 0, 0, 0, 
	1, 0.9189, -1.0714, 1, 0, 0, 1, 0.1748, -1.9868, 1, 0, 0, 1, 0.5541, -1.3081, 1, 0, 0, 1, 
	0.4403, -0.9939, 1, 0, 0, 1, 1.0393, 0.502, 1, 0, 0, 1, 0.722, -0.3927, 1, 0, 0, 1, 0.662, 
	-1.4497, 1, 0, 0, 1, 0.7079, -1.17, 1, 0, 0, 1, 0.6393, -1.3623, 0, 0, 0, 1, 0.878, -1.1578, 1, 
	0, 0, 1, 0.9116, -0.3358, 1, 0, 0, 1, 0.5568, -1.2868, 1, 0, 0, 1, 0.9462, -0.7957, 1, 0, 0, 1, 
	0.841, -0.0784, 1, 0, 0, 1, 0.9057, -0.0496, 1, 0, 0, 1, 0.5667, -1.0214, 1, 0, 0, 1, 0.7476, 
	-0.7486, 1, 0, 0, 1, 0.7075, -1.1888, 0, 0, 0, 1, 0.7861, -0.1688, 1, 0, 0, 1, 0.5474, -1.809, 
	1, 0, 0, 1, 0.6604, -0.8112, 1, 0, 0, 1, 0.6673, -0.9523, 1, 0, 0, 1, 0.8488, -1.193, 1, 0, 0, 
	1, 0.2644, -1.8142, 0, 0, 0, 1, 0.7442, -0.8827, 0, 0, 0, 1, 0.6156, -1.0902, 1, 0, 0, 1, 
	0.7177, -1.2397, 1, 0, 0, 1, 1.3743, 0.8877, 1, 0, 0, 1, 0.9584, 0.4231, 0, 0, 0, 1, 0.785, 
	-0.7124, 1, 0, 0, 1, 0.8366, 0.3008, 1, 0, 0, 1, 0.7009, -1.2183, 0, 0, 1, 1, 0.4705, -0.6505, 
	0, 0, 0, 1, 0.9845, -0.4686, 1, 0, 0, 1, 0.9379, -1.0725, 1, 0, 0, 1, 0.5746, -0.5602, 1, 0, 0, 
	1, 0.617, -1.1577, 1, 0, 0, 1, 0.7084, -0.6905, 0, 0, 0, 1, 0.9922, -0.1751, 1, 0, 0, 1, 0.8044,
	-0.2149, 1, 0, 0, 1, 0.0087, -1.1971, 1, 0, 0, 1, 0.8859, -0.5361, 1, 0, 0, 1, 1.2509, 1.0809, 
	1, 0, 0, 1, 0.63, 0.3083, 1, 0, 0, 1, 0.7666, 0.4514, 1, 0, 0, 1, 0.9625, -0.2948, 1, 0, 0, 1, 
	0.766, -1.0931, 1, 0, 0, 1, 0.5309, -0.5103, 1, 0, 0, 1, 0.9875, -0.9428, 1, 0, 0, 1, 0.4294, 
	-1.4861, 0, 0, 0, 1, 0.6738, -0.4788, 0, 0, 0, 1, 0.2388, -0.5055, 0, 0, 0, 1, 0.6427, -1.3036, 
	1, 0, 0, 1, 0.5395, -0.823, 1, 0, 0, 1, 0.2111, -1.8721, 1, 0, 0, 1, 0.1734, -1.918, 1, 0, 0, 1,
	0.4501, -1.702, 1, 0, 0, 1, 0.3708, -1.7248, 1, 0, 0, 1, 0.3568, -0.6417, 1, 0, 0, 1, 0.4494, 
	-1.3076, 1, 0, 0, 1, 0.393, -1.2887, 0, 0, 0, 1, 0.6915, -0.4652, 1, 0, 0, 1, 0.2604, -1.5222, 
	1, 0, 0, 1, 0.4848, -1.4266, 1, 0, 0, 1, 0.4721, -0.5239, 1, 0, 0, 1, 0.4203, -0.8196, 1, 0, 0, 
	1, 0.415, -1.1507, 1, 0, 0, 1, 0.3687, -1.8046, 0, 0, 0, 1, 0.2477, -1.5288, 1, 0, 0, 1, 
	-0.1834, -1.5734, 0, 0, 1, 1, 0.7172, -0.0785, 1, 0, 0, 1, 0.3544, -1.4658, 1, 0, 0, 1, 0.3492, 
	-1.1075
	, 0, 0, 0, 1, 0.5741, -0.9568, 1, 0, 0, 1, 0.5764, 0.0669, 1, 0, 0, 1, 0.3287, -1.1382, 1, 0, 0,
	1, 0.7402, -0.6248, 0, 0, 0, 1, -0.2202, -1.9511, 0, 0, 1, 1, 0.0619, -1.3897, 1, 0, 0, 1, 
	0.644, -1.0152, 1, 0, 0, 1, 0.5448, -0.9118, 1, 0, 0, 1, 0.7598, 0.5513, 1, 0, 0, 1, 0.9067, 
	0.6084, 1, 0, 0, 1, 0.6672, 0.7371, 0, 1, 0, 1, 0.3739, -0.4047, 1, 0, 0, 1, 0.1697, -1.7284, 0,
	0, 0, 1, 0.3346, -0.3451, 1, 0, 0, 1, 0.8763, 0.3596, 1, 0, 0, 1, 0.9295, 0.7467, 1, 0, 0, 1, 
	-0.3675, -0.3955, 0, 0, 0, 1, 0.2144, -0.3242, 1, 0, 0, 1, 0.19, -0.8361, 0, 0, 0, 1, 0.5683, 
	-1.1876, 1, 0, 0, 1, 0.8068, 0.6261, 1, 0, 0, 1, 0.3622, -1.4936, 1, 0, 0, 1, 0.9126, 0.0585, 0,
	0, 0, 1, 1.1705, 0.7593, 1, 0, 0, 1, 1.0227, 0.9048, 1, 0, 0, 1, 0.0585, -1.7609, 1, 0, 0, 1, 
	0.5948, -1.3604, 1, 0, 0, 1, 0.5541, -0.7157, 1, 0, 0, 1, 1.0753, 0.3273, 1, 0, 0, 1, 0.7813, 
	0.0647, 0, 1, 0, 1, 0.8998, 0.2685, 1, 0, 0, 1, 0.6432, -0.297, 1, 0, 0, 1, 1.1107, 0.9929, 1, 
	0, 0, 1, 0.8478, 0.587, 1, 0, 0, 1, 0.7862, 0.0594, 1, 0, 0, 1, 0.4281, -0.4518, 1, 0, 0, 1, 
	0.5681, -0.0729, 1, 0, 0, 1, 1.109, -0.0524, 1, 0, 0, 1, 0.5495, -1.0727, 1, 0, 0, 1, 0.6236, 
	-0.2626, 1, 0, 0, 1, 1.0602, 0.4508, 1, 0, 0, 1, 0.7985, -1.0057, 1, 0, 0, 1, 0.709, -0.0398, 1,
	0, 0, 1, 0.3273, -0.5876, 1, 0, 0, 1, 1.0681, 0.4353, 1, 0, 0, 1, 0.8633, 0.2444, 1, 0, 0, 1, 
	0.9688, 1.1252, 0, 1, 0, 1, 0.5079, 0.0424, 1, 0, 0, 1, 0.9441, 1.2198, 0, 1, 0, 1, 1.2183, 
	1.8279, 0, 1, 0, 1, 1.0605, 0.9207, 1, 0, 0, 1, 1.0684, 1.3801, 0, 1, 0, 1, 1.0534, 0.9358, 1, 
	0, 0, 1, 0.7023, 1.8453, 0, 0, 0, 1, 0.8222, 1.6853, 0, 1, 0, 1, 0.7193, 0.5677, 1, 0, 0, 1, 
	0.6214, 1.2364, 0, 0, 0, 1, 0.7589, 1.103, 0, 1, 0, 1, 0.335, 0.7974, 0, 0, 0, 1, 0.7863, 
	0.6311, 1, 0, 0, 1, 0.9916, 1.1415, 0, 1, 0, 1, 1.1235, 0.741, 1, 0, 0, 1, 0.8209, 0.2323, 0, 0,
	0, 1, -0.1036, 0.271, 0, 1, 0, 1, 0.936, -0.4695, 1, 0, 0, 1, 0.6344, 1.1616, 0, 1, 0, 1, 
	0.3734, 0.7805, 0, 1, 0, 1, 0.9455, 1.1734, 0, 0, 0, 1, 0.9531, -0.7782, 1, 0, 0, 1, 0.893, 
	0.9471, 0, 1, 0, 1, 0.7506, 0.8377, 0, 1, 0, 1, 1.2375, 1.2881, 0, 1, 0, 1, 0.9421, 1.2811, 0, 
	1, 0, 1, 0.8732, 1.1907, 0, 0, 0, 1, 0.8602, 0.9159, 0, 1, 0, 1, 1.1014, 1.4074, 0, 1, 0, 1, 
	0.9574, 0.9471, 1, 0, 0, 1, 0.6103, 1.0016, 0, 1, 0, 1, 1.0037, 0.504, 1, 0, 0, 1, 0.7223, 
	0.1949, 0, 0, 0, 1, 0.8179, 0.6129, 1, 0, 0, 1, 1.0951, 0.7698, 1, 0, 0, 1, 0.832, 0.6015, 0, 0,
	0, 1, 0.3575, -0.6367, 1, 0, 0, 1, 1.111, 1.1548, 0, 1, 0, 1, 0.7706, -0.0048, 1, 0, 0, 1, 
	1.1479, 1.073, 0, 0, 0, 1, 0.9194, -0.5275, 1, 0, 0, 1, 0.7486, 1.3549, 0, 1, 0, 1, 0.0784, 
	-1.2669, 1, 0, 0, 1, 0.7723, 1.1473, 0, 1, 0, 1, -0.2557, 1.4631, 0, 1, 0, 1, 0.4434, 1.5351, 0,
	1, 0, 1, 0.8537, 0.4895, 1, 0, 0, 1, 0.3307, -0.1739, 1, 0, 0, 1, 0.8555, -0.1995, 1, 0, 0, 1, 
	0.5042, 1.2285, 0, 1, 0, 1, 0.7504, -0.1004, 1, 0, 0, 1, 1.0441, -0.189, 0, 0, 1, 1, 0.8734, 
	0.5173, 1, 0, 0, 1, 0.9412, 1.2052, 0, 1, 0, 1, 0.8379, -0.1029, 1, 0, 0, 1, 1.083, 1.0306, 1, 
	0, 0, 1, 0.8341, 0.2513, 1, 0, 0, 1, 0.9438, 0.2619, 1, 0, 0, 1, 0.7347, 1.0496, 0, 1, 0, 1, 
	0.792, -0.1238, 1, 0, 0, 1, 0.7191, -0.2416, 1, 0, 0, 1, 0.5239, 1.0596, 0, 1, 0, 1, 0.5672, 
	1.3686, 0, 1, 0, 1, 1.389, 1.6078, 0, 1, 0, 1, 0.8284, 0.3914, 0, 0, 0, 1, 0.8595, 0.4789, 0, 0,
	0, 1, 1.2305, 1.1905, 1, 0, 0, 1, 0.7664, 1.3194, 0, 1, 0, 1, 0.4313, 1.6348, 0, 1, 0, 1, 
	0.6433, 1.0008, 0, 1, 0, 1, 1.4182, 1.1358, 1, 0, 0, 1, 1.2602, 1.1412, 1, 0, 0, 1, 0.4288, 
	-1.3715, 1, 0, 0, 1, 0.2511, -0.6934, 1, 0, 0, 1, 0.7085, 0.2824, 1, 0, 0, 1, 0.7147, 1.096, 0, 
	1, 0, 1, 0.5615, 1.0439, 0, 1, 0, 1, 1.0684, 0.96, 1, 0, 0, 1, 0.5528, 1.3565, 0, 1, 0, 1, 
	-0.8425, 0.301, 0, 0, 0, 1, 0.0654, 0.8739, 0, 1, 0, 1, -0.9163, -0.1179, 0, 0, 1, 1, 0.2079, 
	1.8748, 0, 1, 0, 1, -0.3882, 1.1113, 0, 1, 0, 1, 0.2119, 1.4369, 0, 1, 0, 1, 0.4294, 1.0279, 0, 
	1, 0, 1, 0.3648, 1.6533, 0, 1, 0, 1, 0.0707, 0.9179, 0, 1, 0, 1, 0.6043, 0.7746, 0, 1, 0, 1, 
	0.7086, 1.3946, 0, 1, 0, 1, 0.6656, 1.0061, 0, 0, 0, 1, 0.7935, 1.1418, 0, 1, 0, 1, 0.5063, 
	0.3721, 1, 0, 0, 1, 0.4069, 1.0158, 0, 1, 0, 1, -0.8444, -0.1334, 0, 0, 0, 1, 1.1263, 0.9308, 1,
	0, 0, 1, 0.3577, 1.0348, 0, 1, 0, 1, 0.3573, 1.072, 0, 1, 0, 1, 0.7211, 1.4857, 0, 1, 0, 1, 
	-0.0734, -2.0144, 0, 0, 1, 1, 0.6274, 0.4684, 1, 0, 0, 1, 0.9633, 1.494, 0, 1, 0, 1, 1.0025, 
	0.9902, 1, 0, 0, 1, 0.6586, 1.0042, 0, 1, 0, 1, 0.6377, 0.4805, 1, 0, 0, 1, 0.5568, 1.4797, 0, 
	1, 0), .Dim = c(521, 6)))
						

Initial Values: 

Two sets of initial values are provided, for running multiple chains in parallel.  This is helpful in reassuring ourselves that the chain is exploring the posterior of the model parameters correctly; the initial values provided below are identical for the regression coefficients and the variance-covariance matrix, but differ with respect to the implied value of the degrees of freedom parameter (this parameter displays rather slow mixing).

list(beta= structure(.Data=c(.3132,  
                             .8469, 
                             .1767, 
                             .1034,
                            -.1231,
                            -.4175,
                             .4601,
                            -.1254,
                            1.1337,
                             .1627,
                            -.1008,
                            0),.Dim=c(2,6)),
	prec = structure(.Data=c(5.5,0,0,1.30),.Dim=c(2,2)),
	k = 10)

	list(beta= structure(.Data=c(.3132,  
                             .8469, 
                             .1767, 
                             .1034,
                            -.1231,
                            -.4175,
                             .4601,
                            -.1254,
                            1.1337,
                             .1627,
                            -.1008,
                            1),.Dim=c(2,6)),
	prec = structure(.Data=c(5.5,0,0,1.30),.Dim=c(2,2)),
	k = 29)



The result of 25,000 iterations from each of two chains, discarding the first 5,000 as burn-in, and thinning the remaining 20,000 by a factor of 25:

	 node	 mean	 sd	 MC error	2.5%	median	97.5%	start	sample
	beta[1,1]	0.2807	0.0349	0.001997	0.2113	0.28	0.35	5001	1600
	beta[1,2]	0.8884	0.03299	0.001819	0.8238	0.8879	0.951	5001	1600
	beta[1,3]	0.1739	0.01516	6.042E-4	0.1444	0.174	0.2037	5001	1600
	beta[1,4]	0.1032	0.02936	0.001417	0.04693	0.1029	0.1619	5001	1600
	beta[1,5]	-0.1246	0.03781	0.00186	-0.1989	-0.1243	-0.05067	5001	1600
	beta[1,6]	-0.1883	0.1239	0.004222	-0.4339	-0.1881	0.06192	5001	1600
	beta[2,1]	0.4029	0.04518	0.003133	0.3173	0.4031	0.4941	5001	1600
	beta[2,2]	-0.05246	0.04277	0.002814	-0.1349	-0.0507	0.03007	5001	1600
	beta[2,3]	1.122	0.0204	9.296E-4	1.083	1.122	1.164	5001	1600
	beta[2,4]	0.1631	0.03988	0.002311	0.08506	0.1639	0.2435	5001	1600
	beta[2,5]	-0.09002	0.04852	0.002917	-0.1836	-0.09071	0.007418	5001	1600
	beta[2,6]	-0.3036	0.1825	0.007077	-0.6618	-0.2927	0.04736	5001	1600
	nu	4.539	0.9174	0.06386	3.237	4.368	6.686	5001	1600
	rho	0.8121	0.05739	0.001856	0.7153	0.8113	0.9257	5001	1600
	sigma[1,1]	0.08376	0.04384	0.001408	0.05263	0.07537	0.1636	5001	1600
	sigma[1,2]	0.106	0.07419	0.002473	0.05163	0.09028	0.2581	5001	1600
	sigma[2,1]	0.106	0.07419	0.002473	0.05163	0.09028	0.2581	5001	1600
	sigma[2,2]	0.1936	0.1261	0.004344	0.09751	0.1661	0.4691	5001	1600


